nome_hotel,nota,titulo,texto,data
Hotel Colline de France,5,Viagem com meu noivo,"Maravilhoso, cuida de cada detalhe com muito carinho! Quarto sempre limpo e tudo muito lindo. Hotel impecável, voltarei com toda certeza. Todos os funcionários muito educados, café da manhã delicioso.",nov. de 2021
Hotel Colline de France,5,Nota 1000!!!,A experiência foi incrível. O hotel é lindíssimo e os funcionários impecáveis e de uma simpatia ímpar. As refeições são um capítulo a parte. Tudo perfeito e mágico. Nota 1000 em tudo!!!! É daqueles investimentos que vale cada centavo!!!,nov. de 2021
Hotel Colline de France,5,Melhor hotel do mundo!,"Hotel simplesmente perfeito! Equipe do hotel muito prestativa, atenciosa aos mínimos detalhes. Funcionários muito bem preparados e extremamente educados. Fez total diferença a nossa estadia. O hotel é lindo! Roupas de camas com um cheiro especial do hotel! Fui com uma criança de 7 anos, eles foram super cuidados com ele",nov. de 2021
Hotel Colline de France,5,Nota 1000!,"Sem palavras por essa experiência… hotel incrível, recepção maravilhosa, acomodações, café da manhã, atendimento, tudo impecável, nota 1000000, amamos exatamente TUDO… Obrigada por nos receber tão bem, vcs são demais!",nov. de 2021
Hotel Colline de France,5,INCOMPARÁVEL com outros hotéis,"Hospedei em apenas um dia no Colline de France em uma passagem à Porto Alegre. Resolvi conhecer e aproveitar esta experiência mágica. Tudo impecável, desde o atendimento até nos mínimos detalhes de cada decoração! Super Recomendo e pretendo voltar novamente em muito breve!",nov. de 2021
Hotel Colline de France,5,Simplesmente perfeito,"Fomos passar a última noite da nossa lua de mel nesse hotel encantador. Por ter sido eleito o melhor do mundo, despertou nossa curiosidade. E faz jus ao seu título! Quarto decorado de forma maravilhosa e o atendimento magnífico. Café da manhã sensacional. Apenas elogios. Nos surpreendeu positivamente em tudo!",nov. de 2021
Hotel Colline de France,5,Hotel colline The france,"Uma experiência única. Fiquei encantada com cada detalhe no hotel, além de belíssimo, comida maravilhosa e a equipe então só elogios! Tudo perfeito. Com certeza voltarei mais vezes e trarei toda família para conhecer!",nov. de 2021
Hotel Colline de France,5,O melhor do mundo mesmo!,Uma experiência única em hotelaria! Fomos em novembro e o cima estava maravilhoso! O hotel disponibiliza umas bicicletas que usamos no nosso primeiro dia de passeio! Foi muito agradável a experiência!  Estou muito satisfeito e recomendo!,nov. de 2021
Hotel Colline de France,5,A melhor experiência em hotelaria !,"A maior experiência em hotelaria que eu já pude vivenciar. Atendimento, instalação, comida e a atenção dos colaboradores com os hóspedes são IMPECÁVEIS! Pela primeira vez na minha vida, fui embora chorando, porque eu não fui capaz de superar essa experiência sem me emocionar!  Parabéns a todos do Colline de France! O mérito de melhor do mundo é mais do que merecido!  Me breve voltaremos ❤️",nov. de 2021
Hotel Colline de France,5,Experiência idílica no melhor hotel do mundo,"Como uma profissional da área de Turismo e Hotelaria, preciso render todos meus mais sinceros suspiros e elogios à experiência mais imersiva, completa e coerente que já tive em um meio de hospedagem. Escolhi o Colline de France como meu último destino de uma lua de mel pela Serra Gaúcha, acima de tudo, pela curiosidade e interesse no título de Melhor Hotel do Mundo, e qual foi a minha surpresa ao me deparar com todos os motivos para tal durante a minha estada.  O hotel possui o mais perfeito estado de conservação: todas as áreas sociais são extremamente limpas, higienizadas e bem cuidadas. Não há sinal de infiltração e/ou desgaste natural em nenhum material. Parece uma joia conservada no tempo; até mesmo pela decoração, que embora opulenta, não pesa os olhos e harmoniza",nov. de 2021
Hotel Colline de France,5,Experiência única!,"A atenção dos funcionários, cordialidade e carinho ao atender, são inigualáveis em Gramado. Uma grande experiência. Hotel único. A decoração “comme à Paris”, remete ao luxo extremo, com cada detalhe pensado e projetado para encantar e surpreender.",nov. de 2021
Hotel Colline de France,5,Atenção aos detalhes ,"Como usuária do TripAdvisor há mais de 20 anos, vim a Gramado somente para saber o porque do prêmio.  Já estive em hotéis que estão entre os melhores do mundo em alguns países. E esses hotéis ficavam em cidades medievais ou no topo de uma falésia a beira mar, com estrutura ou vista espetacular. Já tive mordomo á disposição.  Como poderia um hotel em uma cidade do interior, sem vista  sem praia, piscina, pequeno, quartos tamanho padrão ser tão bem avaliado? Exatamente por isso. Sem essas opções,  o hotel se esforça e consegue nos agradar por si só. Serviço de hoyelaria exercido com perfeição. Parabéns aos administradores que pensam em todos os detalhes. A limpeza é impecável,  a decoração francesa linda. Os funcionários muito bem treinados passam a impressão de estarem",nov. de 2021
Hotel Colline de France,5,Incrível,"Experiência incrível, amei a arquitetura e atendimento impecável. Tudo muito limpo, sempre que saímos e voltávamos tinha um docinho nos esperando. Sempre ágeis quando solicitávamos algo. Amei o bistrô.",nov. de 2021
Hotel Colline de France,5,Um  sonho!!!!,"Hotel muitíssimo lindo e  maravilhoso, atendimento excelente , funcionários extremamente  educados, atenciosos e prestativos, limpeza e decoração impecável e de muito bom gosto, ótimo café da manhã e mimos que nos agradaram muito Com certeza o melhor hotel que já nos hospedamos.",nov. de 2021
Hotel Colline de France,5,Superou as expectativas!!!,"O hotel é maravilhoso!! Lindo mesmo!! Td de muito bom gosto. Mas o diferencial é quadro de funcionários, todos muito educados,prestativos e agradáveis. Não foi uma estadia e sim uma experiência! Recomendo.Iris Freitas",nov. de 2021
Hotel Colline de France,5,Magnífico!,"Nos hospedamos na suíte majestique. De fato, o Hotel Colline de France supera todas as expectativas, desde o atendimento, café da manhã e, especialmente, a elegante e sofisticada decoração. Cada detalhe é cuidadosamente pensado para proporcionar uma experiência positiva em cada hóspede. Por fim, quero deixar registrado um agradecimento especial ao gerente Márcio, que nos recebeu a acompanhou cuidadosamente. Parabéns!",nov. de 2021
Hotel Colline de France,5,Visita em família e com duas crianças.,"Simplesmente sem palavras para descrever minha estadia no Hotel. Sem sombra de duvidas o melhor que já me hospedei, e olha que já andei em vários. O tratamento com as crinas é surreal, é magnifico. Cheguei ontem e já estou procurando reserva para o ano que vem. Podem ir viver essa experiência, não vão se arrepender.",nov. de 2021
Hotel Colline de France,5,Excelente!!!,"Momentos  nunca vividos  antes, um atendimento maravilhosoooo!!! Sem palavras pra descrever o que vivi nesse hotel, já quero voltar, nada que eu disser vai passar perto de vivenciar pessoalmente essa experiência.",nov. de 2021
Hotel Colline de France,5,Atendimento Fantástico,"Foi uma experiência formidável, hotel de uma energia surreal  Amamos esse momento com vocês  Fomos uma turma de 9 adultos e 2 crianças Nao deixaram nada a desejar Perfeito mesmo... Super recomendo essa experiência!!!",nov. de 2021
Hotel Colline de France,5,Um sonho,"Perfeito,  o melhor hotel que nos hospedamos  , isso porque  somos viajantes frequente ,tanto que  em Gramado essa já é a nossa oitava estadia. O Hotel Coline de France superou todas as nossas expectativas, desde a acomodação ao atendimento dos funcionários , não vou citar nome, pois o espaço é pouco para discriminar cada um deles…adoramos os mimos que ganhamos, flores , chocolates, champanhe…maravilhosooooo, o melhor em todos os aspectos, show 👏🏻👏🏻👏🏻🥰🥰🥰",nov. de 2021
Hotel Colline de France,5,Simplesmente Maravilhoso!,"Segue fazendo jus à classificação de melhor hotel do mundo que recebeu pelo Tripadvisor. Em todos os detalhes, sejam na decoração ou no atendimento, no conforto ou no requinte do café da manhã, esse hotel se impõe de forma diferenciada entre os demais de sua categoria. Hospedagem inesquecível! Agradecemos ao Roberto, sempre muito solícito, que nos atendeu no front desk, e à Débora e à Grace, que se desdobravam em gentilezas no restaurante. Mas não podemos ser injustos, pois todos, absolutamente todos os funcionários que nos atenderam foram excepcionais.",nov. de 2021
Hotel Colline de France,5,Hotel excepcional!,"Excelente atendimento, equipe acolhedora, acomodações maravilhosas, serviço de spa formidável, recomendo a todos conhecerem esse hotel e desfrutarem de cada detalhe oferecido nele. Retornarei sempre que possível!",nov. de 2021
Hotel Colline de France,5,É o melhor hotel do mundo! O Colline de France faz juz ao título que recebeu!,"Esse hotel é simplesmente formidável, excelente em todos os detalhes. O atendimento proporcionado por cada funcionário, simpatia e iniciativa são do nível Disney, além na qualidade acima da expectativa de tudo que o hotel fornece: seja no café da manhã, no jantar, enfim, nos mínimos detalhes.  Nada a reclamar e tudo a elogiar; é bom as pessoas ficarem de olho, porque em breve vai ser necessária antecedência de um ano para conseguir se hospedar nesse hotel, tendo em vista que já é muito concorrido e, com essa fama e serviços de qualidade, a tendência é a fila só aumentar.  Importante valorizarmos essa qualidade de hotel que temos em nosso país! Serviço top de primeiro mundo!",nov. de 2021
Hotel Colline de France,5,Renovação de Votos,"Não tenho palavras para dizer o que é a experiência do CollinedeFrance!!!! Não vá esperando um hotel, vá para viver a experiência de tudo que eles oferecem desde a recepção até a saída!  Café da manhã perfeito Jantar magnífico Atendimento PERFEITO!!! Todas as pessoas no hotel querem te atender e mimar com espumantes, chá surpresa a noite com docinhos. Eu e meu marido simplesmente AMAMOS!!! Para você que sabe aproveitar , VÁ!!!",nov. de 2021
Hotel Colline de France,5,Hotel Magnífico,"Equipe, serviço e café da manhã tudo excelente com o maior cuidado e qualidade! Fenomenal! Retornarei sempre que possível! Quarto muito limpo, decoração impecável, equipe muito atenciosa e agradável! Champagne disponível para os hóspedes!",nov. de 2021
Hotel Colline de France,5,Incomparável!!!,"Que hotel, que decoração, que café da manhã, que atendimento!!! Não encontramos nada parecido em nenhum outro hotel do Brasil. Vale muito a pena se hospedar aqui. O título de melhor do mundo não é por acaso ou por sorte, tudo neste hotel é a altura deste título.",nov. de 2021
Hotel Colline de France,5,Colline de france,Colline de france. Eh um hotel perfeito desde a recepção com atendimento fantástico  e hospitaleiros . O requinte da decoração do hotel e maravilhosa  as suítes são perfeitas as roupas de cama e banho trussard  tudo lindo  !! Voltarei,nov. de 2021
Hotel Colline de France,5,Absolutamente maravilhoso,"Hospedamo-nos nos Colline de France em novembro de 2021, e foi uma experiência maravilhosa. O cuidado e a atenção com cada detalhe fizeram a diferença. A equipe presta um atendimento mais do que excepcional, sendo todos os funcionários proativos, solícitos e muito simpáticos, o que intensifica a sensação de acolhimento e aconchego no hotel. O Bistrot é maravilhoso, sem qualquer mácula de atendimento (agradecemos a todos os funcionários, representados na pessoa dos que tivemos mais contato diário: Luca, Fabiano, Greice, Débora e Júlio). O café da manhã é um verdadeiro evento, sofisticado e delicioso. A limpeza é simplesmente impecável, e o serviço de boa noite representou diariamente um conforto extra, com chás e quitutes aguardando no quarto ao fim do dia como cortesia. O hotel",nov. de 2021
Hotel Colline de France,5,Experiência única 😍♥️,"Simplesmente o hotel mais lindo que já fui, tudo impecável e encantador! Uma das coisas que mais me chamou a atenção foi o atendimento excelente, eles nos tratam como se realmente fôssemos donos do hotel ♥️  todos muito bem educados, experiência única, com certeza voltarei!",nov. de 2021
Hotel Colline de France,5,Melhor experiência em hospedagem!,"O hotel faz jus ao título de melhor do mundo! Difícil decidir o que mais surpreende. Atendimento impecável, uma simpatia sem igual por parte dos funcionários, e também do dono. Fomos tratados como rei e rainha! Além de serem extremamente educados, nos deixam super a vontade, o que contou muito p mim e para o meu esposo. O hotel é extremamente limpinho e cheiroso! Já estamos morrendo de saudade e vontade de voltar!",nov. de 2021
Hotel Colline de France,5,Simplesmente Impecável,"A estrutura do hotel nos fez viver uma das melhores experiências em família. Além dos detalhes incríveis, decoração, luz, texturas, perfumes, música, o café da manhã é servido com muita gentileza e cordialidade. Todos os itens maravilhosos, de altíssimo bom gosto e o atendimento que fechou com chave de ouro nossa passagem pelo Colline.  Toda equipe maravilhosa, gentil, simpática e educada. Indico para todos, vivenciem a experiência Colline de France.",nov. de 2021
Hotel Colline de France,5,Experiência Fantástica!,Melhor hotel que frequentei no mundo ! Experiência fantástica imperdível!!! Decoração impecável! Quarto maravilhoso simplesmente impecável! café da manhã indescritível! Resumindo melhor hotel do mundo! Para que já ficou nos melhores hotéis do mundo está falando conhecer Hotel Colline de France! Você vai se surpreender!!!,nov. de 2021
Hotel Colline de France,5,"Atendimento Impecável, Equipe maravilhosa, Decoração Lindíssima, Comida deliciosa, enfim Hotel Perfeito!!!muito bom!!!!!","Atendimento Impecável, Equipe maravilhosa, Decoração Lindíssima, Comida deliciosa, enfim Hotel Perfeito!!! Merecedor do titulo de melhor Hotel do mundo. Iremos voltar a este hotel sempre que formos a Gramado. Comparável aos melhores hotéis internacionais",nov. de 2021
Hotel Colline de France,5,Perfeito,"A única palavra que resume de fato o que o Colline de France é, PERFEITO. Sim, perfeito em tudo, desde toda a estrutura quanto ao atendimento impecável de toda a equipe. Posso dizer com toda certeza que foi a minha melhor estadia, o melhor hotel do mundo. Os funcionários nos fazem sentir tão acolhidos, o hotel nos mima o tempo todo, e que banquete é servido no café da manhã . Já quero voltar para me hospedar novamente.",nov. de 2021
Hotel Colline de France,5,Nunca fomos tão mimados !!! Experiência única !,O café da manhã é maravilhosamente gostoso e muito bem apresentado. Todos os funcionários sem exceção são gentis e atenciosos na medida certa para você se sentir o hóspede mais importante do mundo!! Cama e travesseiros cheirosos e o quarto impecavelmente limpo. A decoração francesa ao extremo e extravagante  é elegante e acolhedora ! Voltaremos em breve. Tive uma supresa mais do que agradável quando cheguei pois meu marido contratou uma “recepção romântica”. Foi excepcional! Inesquecível mesmo. E a cidade de Gramado é charmosa demais também. Fiquei muito orgulhosa por ter vivenciado essa experiência dentro do nosso país !,nov. de 2021
Hotel Colline de France,5,"""Melhor hotel do mundo""","Ficamos hospedado neste hotel por 4 dias ,nunca fomos tão bem tratados como neste hotel  ,os cuidados dos funcionários é  impressionante,melhor hospedagem  da vida .Voltaremos  em breve, só temos a agradecer a equipe Colline de France pelo belo atendimento. MUITO OBRIGADA.",nov. de 2021
